fund_code,period_end,gross_return,units_begin,units_end,reported_net_flow,proxy_end,proxy_mid,proxy_end_error_vnd,proxy_mid_error_vnd,proxy_end_error_pct,proxy_mid_error_pct,source,delta_units
VINACAPITAL-VESAF,2023-01-23,0.03264201914245435,50311356.57360477,50353984.36172953,895206146.0,913477692.171635,899040086.6116593,18271546.17163503,3833940.6116592884,2.0410434237160646,0.42827460789788724,https://vinacapital.com/wp-content/uploads/2023/01/20230127-VESAF_BC_Weekly_20230123-1.xlsx,42627.788124762475
VINACAPITAL-VESAF,2023-01-30,0.005439317266752397,50353984.36172953,50404221.40058443,1081075851.0,1082393172.796732,1079465358.1722686,1317321.7967319489,-1610492.827731371,0.1218528557004969,-0.14897130726226637,https://vinacapital.com/wp-content/uploads/2023/02/20230131-VESAF_BC_Weekly_20230130.xlsx,50237.03885489702
VINACAPITAL-VESAF,2023-02-06,-0.017030296504363718,50404221.40058443,50505861.50389139,2171215915.0,2152614403.516497,2171261805.0697093,-18601511.483502865,45890.069709300995,-0.8567324582964319,0.002113565463124426,https://vinacapital.com/wp-content/uploads/2023/02/20230207_VESAF_BC_Weekly_20230206.xlsx,101640.10330696404
VINACAPITAL-VESAF,2023-02-13,-0.027316008138330905,50505861.50389139,50271824.61283274,-4953138496.0,-4821223145.76885,-4888920656.876475,131915350.23114967,64217839.123524666,2.6632679529894103,1.2965080458659695,https://vinacapital.com/wp-content/uploads/2023/02/20230214_VESAF_BC_Weekly_20230213.xlsx,-234036.8910586536
VINACAPITAL-VESAF,2023-02-20,0.04757413373708208,50271824.61283274,50234379.50418691,-765159540.0,-808077052.5606178,-789728200.4219898,-42917512.560617805,-24568660.4219898,-5.608962617210237,-3.2109199634353116,https://vinacapital.com/wp-content/uploads/2023/02/20230221_VESAF_BC_Weekly_20230220-1.xlsx,-37445.10864582658
VINACAPITAL-VESAF,2023-02-27,-0.04735752174088326,50234379.50418691,50206887.363461606,-561580477.0,-565192226.5158968,-579240572.9658252,-3611749.515896797,-17660095.9658252,-0.6431401488867636,-3.144713302742752,https://vinacapital.com/wp-content/uploads/2023/02/20230228_VESAF_BC_Weekly_20230227.xlsx,-27492.140725307167
VINACAPITAL-VESAF,2023-03-06,0.003995462664264426,50206887.363461606,50413074.30774315,4335158387.0,4255793375.9653716,4247325278.1637287,-79365011.03462839,-87833108.83627129,-1.830729213322936,-2.026064586236565,https://vinacapital.com/wp-content/uploads/2023/03/20230307_VESAF_BC_Weekly_20230306.xlsx,206186.9442815408
VINACAPITAL-VESAF,2023-03-13,0.0062183691642532235,50413074.30774315,50332552.35023095,-1687191445.0,-1672345236.398952,-1667177739.7756066,14846208.601047993,20013705.224393368,0.8799362185627957,1.1862142428296494,https://vinacapital.com/wp-content/uploads/2023/03/20230314_VESAF_BC_Weekly_20230313.xlsx,-80521.95751219988
VINACAPITAL-VESAF,2023-03-27,0.021326226389188463,50184069.43240884,49757557.522213966,-8803358185.0,-8883436981.848953,-8790689834.417526,-80078796.84895325,12668350.582473755,-0.9096391986571571,0.14390361401015464,https://vinacapital.com/wp-content/uploads/2023/03/20230328_VESAF_BC_Weekly_20230327.xlsx,-426511.9101948738
VINACAPITAL-VESAF,2023-04-03,0.02467962767625087,49757557.522213966,50123290.183552355,7671918271.0,7805517660.856483,7711518880.902597,133599389.85648346,39600609.90259743,1.7414078870142784,0.5161761179376546,https://vinacapital.com/wp-content/uploads/2023/04/20230404_VESAF_BC_Weekly_20230403-1.xlsx,365732.6613383889
VINACAPITAL-VESAF,2023-04-10,0.0014548681622368331,50123290.183552355,50101180.63349458,-473135782.0,-472551614.19936323,-472208363.4347163,584167.8006367683,927418.5652837157,0.12346726306926589,0.19601530904371883,https://vinacapital.com/wp-content/uploads/2023/04/20230411_VESAF_BC_Weekly_20230410-1.xlsx,-22109.550057776272
VINACAPITAL-VESAF,2023-04-17,-0.0018322019314851445,50101180.63349458,50079773.496943615,-450903142.0,-456700493.3923395,-457119645.12600744,-5797351.392339528,-6216503.126007438,-1.2857198924418956,-1.3786781565623771,https://vinacapital.com/wp-content/uploads/2023/04/20230418_VESAF_BC_Weekly_20230417.xlsx,-21407.136550962925
VINACAPITAL-VESAF,2023-04-24,-6.32791835391e-05,50079773.496943615,49922484.77448684,-3352634681.0,-3355389983.7792077,-3355496153.6668663,-2755302.7792077065,-2861472.6668663025,-0.08218320936732285,-0.08534996917745905,https://vinacapital.com/wp-content/uploads/2023/04/20230425_VESAF_BC_Weekly_20230424-1.xlsx,-157288.7224567756
VINACAPITAL-VESAF,2023-05-03,0.0020967829639781943,49922484.77448684,49856608.52596269,-1402355950.0,-1408263573.9626868,-1406790251.664444,-5907623.962686777,-4434301.66444397,-0.42126422772241084,-0.31620371878081094,https://vinacapital.com/wp-content/uploads/2023/05/20230504_VESAF_BC_Weekly_20230503-1.xlsx,-65876.24852415174
VINACAPITAL-VESAF,2023-05-08,0.007793741150120548,49856608.52596269,49878227.97221688,462576051.0,465769782.48927593,463968774.5190703,3193731.4892759323,1392723.5190703273,0.6904230087942733,0.30107990157716297,https://vinacapital.com/wp-content/uploads/2023/05/20230509_VESAF_BC_Weekly_20230508-1.xlsx,21619.446254193783
VINACAPITAL-VESAF,2023-05-15,0.017085483581986916,49878227.97221688,49615571.69222863,-5699639329.0,-5755353299.293368,-5707012724.242931,-55713970.29336834,-7373395.242931366,-0.9774999272303664,-0.1293659969923926,https://vinacapital.com/wp-content/uploads/2023/05/20230516_VESAF_BC_Weekly_20230515-1.xlsx,-262656.2799882516
VINACAPITAL-VESAF,2023-05-22,0.015611458686543456,49615571.69222863,49687722.43869582,1588774601.0,1605656420.5226305,1593315756.8468828,16881819.522630453,4541155.84688282,1.062568567750565,0.2858275707595366,https://vinacapital.com/wp-content/uploads/2023/05/20230523_VESAF_BC_Weekly_20230522.xlsx,72150.746467188
VINACAPITAL-VESAF,2023-05-29,0.011209125113068596,49687722.43869582,49693308.49253721,128255711.0,125706544.66725126,125009824.10188393,-2549166.332748741,-3245886.898116067,-1.9875655539025012,-2.530793266676497,https://vinacapital.com/wp-content/uploads/2023/05/20230530_VESAF_BC_Weekly_20230529.xlsx,5586.053841389716
VINACAPITAL-VESAF,2023-06-06,0.01900048169984947,49693308.49253721,49932641.329462625,5423140945.0,5488193936.760865,5437026969.55458,65052991.76086521,13886024.554579735,1.1995445521444992,0.25605133068470776,https://vinacapital.com/wp-content/uploads/2023/06/20230606_VESAF_BC_Weekly_20230605.xlsx,239332.83692541718
VINACAPITAL-VESAF,2023-06-12,0.007075942754027009,49932641.329462625,50167817.748429425,5419657756.0,5431041927.881415,5411962065.010639,11384171.881415367,-7695690.989360809,0.21005333535705586,-0.14199588490326823,https://vinacapital.com/wp-content/uploads/2023/06/20230613_VESAF_BC_Weekly_20230612.xlsx,235176.41896679997
VINACAPITAL-VESAF,2023-06-19,-0.0016896543959593613,50167817.748429425,50224094.65352908,1296516291.0,1297433657.5437393,1298531619.9622335,917366.5437393188,2015328.9622335434,0.07075626817089635,0.1554418541612867,https://vinacapital.com/wp-content/uploads/2023/06/20230620_VESAF_BC_Weekly_20230619.xlsx,56276.90509965271
VINACAPITAL-VESAF,2023-06-26,0.02243687338588707,50224094.65352908,50478860.910505936,5933469133.0,6005281422.569108,5939389951.695899,71812289.56910801,5920818.69589901,1.2102917864645444,0.0997867952656797,https://vinacapital.com/wp-content/uploads/2023/06/20230627_VESAF_BC_Weekly_20230626.xlsx,254766.25697685778
VINACAPITAL-VESAF,2023-07-03,-0.002013428797971062,50478860.910505936,50783570.31172487,7165721061.0,7168066225.812576,7175296979.9035015,2345164.812576294,9575918.90350151,0.032727548178508335,0.1336351055530085,https://vinacapital.com/wp-content/uploads/2023/07/20230704_VESAF_BC_Weekly_20230703.xlsx,304709.40121893585
VINACAPITAL-VESAF,2023-07-10,0.02946233825746769,50783570.31172487,51051406.1420015,6364106356.0,6486274044.349765,6393458215.725701,122167688.34976482,29351859.725701332,1.9196361832417626,0.46120944691675,https://vinacapital.com/wp-content/uploads/2023/07/20230711_VESAF_BC_Weekly_20230710.xlsx,267835.8302766308
VINACAPITAL-VESAF,2023-07-17,0.021539516090736566,51051406.1420015,51749873.02609081,17007282289.0,17279358276.14766,17097187635.773907,272075987.1476593,89905346.77390671,1.5997616933990277,0.528628532449631,https://vinacapital.com/wp-content/uploads/2023/07/20230718_VESAF_BC_Weekly_20230717.xlsx,698466.884089306
VINACAPITAL-VESAF,2023-07-24,0.028878716907487778,51749873.02609081,52294223.09761246,13536021947.0,13855565553.970001,13661115543.171394,319543606.9700012,125093596.17139435,2.3606906683600783,0.9241533196473498,https://vinacapital.com/wp-content/uploads/2023/07/20230725_VESAF_BC_Weekly_20230724-1.xlsx,544350.0715216547
VINACAPITAL-VESAF,2023-07-31,0.004476806840419512,52294223.09761246,52656181.100316964,9201897349.0,9254310560.026955,9233688002.822866,52413211.02695465,31790653.82286644,0.5695913466438589,0.34547933558855914,https://vinacapital.com/wp-content/uploads/2023/08/20230801_VESAF_BC_Weekly_20230731-1.xlsx,361958.00270450115
VINACAPITAL-VESAF,2023-08-07,0.007053524493729535,52656181.100316964,52786278.44397752,3320059917.0,3349707375.368892,3337976497.89102,29647458.368892193,17916580.89101982,0.8929796181413973,0.539646311781301,https://vinacapital.com/wp-content/uploads/2023/08/20230808_VESAF_BC_Weekly_20230807.xlsx,130097.34366055578
VINACAPITAL-VESAF,2023-08-14,-0.007306283668055746,52786278.44397752,52892351.51497012,2699341960.0,2711183143.8809485,2721160376.938512,11841183.880948544,21818416.93851185,0.43866927778755915,0.8082865106320893,https://vinacapital.com/wp-content/uploads/2023/08/20230815_VESAF_BC_Weekly_20230814.xlsx,106073.07099259645
VINACAPITAL-VESAF,2023-08-21,-0.03191875609849626,52892351.51497012,53194628.392018184,7698464618.0,7479463476.458126,7602766748.75919,-219001141.54187393,-95697869.2408104,-2.8447379108533033,-1.243077340604469,https://vinacapital.com/wp-content/uploads/2023/08/20230822_VESAF_BC_Weekly_20230821.xlsx,302276.87704806775
VINACAPITAL-VESAF,2023-08-28,0.04173417529679213,53194628.392018184,53519090.12213105,8139799486.0,8363458584.698569,8195929259.589394,223659098.6985693,56129773.589393616,2.747722460279893,0.6895719444432714,https://vinacapital.com/wp-content/uploads/2023/08/20230829_VESAF_BC_Weekly_20230828.xlsx,324461.73011286557
VINACAPITAL-VESAF,2023-09-04,0.02915146057965412,53519090.12213105,53621519.82540599,2670723661.0,2717237755.4281297,2678753891.610701,46514094.42812967,8030230.610701084,1.7416288741274484,0.30067620727538397,https://vinacapital.com/wp-content/uploads/2023/09/20230905_VESAF_BC_Weekly_20230904.xlsx,102429.70327494293
VINACAPITAL-VESAF,2023-09-11,0.019882892795980656,53621519.82540599,53572302.15713902,-1335390609.0,-1331597795.910107,-1318617866.346399,3792813.0898931026,16772742.653600931,0.28402274692745744,1.256017718003956,https://vinacapital.com/wp-content/uploads/2023/09/20230912_VESAF_BC_Weekly_20230911-1.xlsx,-49217.66826697439
VINACAPITAL-VESAF,2023-09-18,0.005476565017992874,53572302.15713902,54005250.49708769,11777658343.0,11777688518.376621,11745613540.611525,30175.376621246338,-32044802.388475418,0.00025620862604815614,-0.2720812699369999,https://vinacapital.com/wp-content/uploads/2023/09/20230919_VESAF_BC_Weekly_20230918.xlsx,432948.3399486691
VINACAPITAL-VESAF,2023-09-25,-0.04796266650002112,54005250.49708769,54689305.56962319,18692915523.0,17716137107.075153,18162397535.0205,-976778415.9248466,-530517987.9794998,-5.225393624247679,-2.83806978813307,https://vinacapital.com/wp-content/uploads/2023/09/20230926_VESAF_BC_Weekly_20230925.xlsx,684055.0725354999
VINACAPITAL-VESAF,2023-10-02,0.018702097016452646,54689305.56962319,54928667.62756102,6301537939.0,6315103536.297263,6257134833.10588,13565597.297263145,-44403105.89412022,0.2152743890234499,-0.704639190050907,https://vinacapital.com/wp-content/uploads/2023/10/20231003_VESAF_BC_Weekly_20231002.xlsx,239362.0579378307
VINACAPITAL-VESAF,2023-10-09,0.0031323129311005005,54928667.62756102,52586221.79900777,-61174230914.0,-61994468564.74161,-61897678703.10578,-820237650.7416077,-723447789.1057816,-1.340822170522609,-1.182602181174651,https://vinacapital.com/wp-content/uploads/2023/10/20231010_VESAF_BC_Weekly_20231009.xlsx,-2342445.8285532445
VINACAPITAL-VESAF,2023-10-16,0.012328409979709631,52586221.79900777,52497238.76380171,-2436438120.0,-2384031699.5801783,-2369515007.216661,52406420.41982174,66923112.78333902,2.1509440354603275,2.746760208436528,https://vinacapital.com/wp-content/uploads/2023/10/20231017_VESAF_BC_Weekly_20231016.xlsx,-88983.03520606458
VINACAPITAL-VESAF,2023-10-23,-0.05151690916460816,52497238.76380171,53217037.70221952,18678993367.0,18291343475.349518,18788091118.73042,-387649891.6504822,109097751.73041916,-2.075325388440576,0.5840665478427822,https://vinacapital.com/wp-content/uploads/2023/10/20231024_VESAF_BC_Weekly_20231023.xlsx,719798.9384178147
VINACAPITAL-VESAF,2023-10-30,-0.05923600666463613,53217037.70221952,54415015.49242987,30122503019.0,28639396142.77408,29541048136.686943,-1483106876.2259216,-581454882.313057,-4.923584455416738,-1.9303006856578282,https://vinacapital.com/wp-content/uploads/2023/10/20231031_VESAF_BC_Weekly_20231030.xlsx,1197977.790210344
VINACAPITAL-VESAF,2023-11-06,0.027805048428352963,54415015.49242987,55019102.44449084,14498728684.0,14843123193.872068,14642348854.485083,344394509.8720684,143620170.48508263,2.3753428136918187,0.9905707846204058,https://vinacapital.com/wp-content/uploads/2023/11/20231107_VESAF_BC_Weekly_20231106-1.xlsx,604086.9520609751
VINACAPITAL-VESAF,2023-11-13,0.02192732377009321,55019102.44449084,55430434.89971107,10272685907.0,10328537383.957212,10217728533.845434,55851476.95721245,-54957373.15456581,0.5436891331326913,-0.5349854327495484,https://vinacapital.com/wp-content/uploads/2023/11/20231114_VESAF_BC_Weekly_20231113-1.xlsx,411332.4552202299
VINACAPITAL-VESAF,2023-11-20,0.0062202433696600945,55430434.89971107,55781480.637643896,8881905769.0,8869570761.014032,8842155844.110167,-12335007.985967636,-39749924.88983345,-0.13887794249089871,-0.44753824149508886,https://vinacapital.com/wp-content/uploads/2023/11/20231121_VESAF_BC_Weekly_20231120-1.xlsx,351045.7379328236
VINACAPITAL-VESAF,2023-11-27,-0.009617218934114935,55781480.637643896,56045598.44472019,6684799946.0,6609059504.141072,6641148497.111806,-75740441.85892773,-43651448.888194084,-1.1330248095793611,-0.652995590605728,https://vinacapital.com/wp-content/uploads/2023/11/20231128_VESAF_BC_Weekly_20231127.xlsx,264117.80707629025
VINACAPITAL-VESAF,2023-12-04,0.02733268992912552,56045598.44472019,56302630.44656924,6471038988.0,6607547374.733849,6519648855.901519,136508386.73384857,48609867.90151882,2.1095281142177007,0.7511910837140953,https://vinacapital.com/wp-content/uploads/2023/12/20231205_VESAF_BC_Weekly_20231204.xlsx,257032.0018490553
VINACAPITAL-VESAF,2023-12-11,-0.004357162029167028,56302630.44656924,56037671.954074,-6820951256.0,-6781636461.679961,-6796475462.052157,39314794.320038795,24475793.947842598,0.5763828657396697,0.3588325591142826,https://vinacapital.com/wp-content/uploads/2023/12/20231212_VESAF_BC_Weekly_20231211.xlsx,-264958.4924952388
VINACAPITAL-VESAF,2023-12-18,-0.02293447688599648,56037671.954074,56342262.38463728,7754688595.0,7617221854.760914,7706620669.083388,-137466740.23908615,-48067925.91661167,-1.772691947007656,-0.6198563014845558,https://vinacapital.com/wp-content/uploads/2023/12/20231219_VESAF_BC_Weekly_20231218.xlsx,304590.4305632785
VINACAPITAL-VESAF,2023-12-25,0.027041260264682343,56342262.38463728,58002169.65558377,41736647985.0,42633606116.38901,42072349970.40022,896958131.3890076,335701985.4002228,2.1490900076867003,0.8043338447325067,https://vinacapital.com/wp-content/uploads/2023/12/20231226_VESAF_BC_Weekly_20231225.xlsx,1659907.2709464878
VINACAPITAL-VESAF,2024-01-01,0.0057603215657171525,58002169.65558377,58274391.4459738,7011490282.0,7032109511.4565525,7011971904.51245,20619229.456552505,481622.5124502182,0.2940777014194328,0.006869046280883346,https://vinacapital.com/wp-content/uploads/2024/01/20240102_VESAF_BC_Weekly_20240101-1.xlsx,272221.79039002955
VINACAPITAL-VESAF,2024-01-08,0.014864348017286977,58274391.4459738,58184595.93847483,-2209336618.0,-2354102371.4250026,-2336862531.9402747,-144765753.42500257,-127525913.94027472,-6.552453448947569,-5.772135984226678,https://vinacapital.com/wp-content/uploads/2024/01/20240109_VESAF_BC_Weekly_20240108.xlsx,-89795.50749897212
VINACAPITAL-VESAF,2024-01-15,-0.012686020050151958,58184595.93847483,58178964.59614707,-174629899.0,-145759862.78216052,-146696298.69784352,28870036.21783948,27933600.30215648,16.53212673383009,15.99588642157806,https://vinacapital.com/wp-content/uploads/2024/01/20240116_VESAF_BC_Weekly_20240115.xlsx,-5631.34232775867
VINACAPITAL-VESAF,2024-01-22,0.017493262163648993,58178964.59614707,58063419.712930396,-3091557549.0,-3043044350.4893765,-3016885566.653538,48513198.510623455,74671982.34646177,1.569215443727244,2.415351523073387,https://vinacapital.com/wp-content/uploads/2024/01/20240123_VESAF_BC_Weekly_20240122.xlsx,-115544.88321667165
VINACAPITAL-VESAF,2024-01-29,0.005428973586817154,58063419.712930396,58097706.80535283,899567218.0,907903349.4451988,905452165.207919,8336131.445198774,5884947.207919002,0.9266824399995837,0.6541976063782042,https://vinacapital.com/wp-content/uploads/2024/01/20240130_VESAF_BC_Weekly_20240129.xlsx,34287.0924224332
VINACAPITAL-VESAF,2024-02-05,0.03247046294390543,58097706.80535283,58378731.63126274,7564662095.0,7683007971.757578,7562195399.098906,118345876.7575779,-2466695.9010944366,1.5644568821626645,-0.03260814389481909,https://vinacapital.com/wp-content/uploads/2024/02/20240206_VESAF_BC_Weekly_20240205.xlsx,281024.8259099126
VINACAPITAL-VESAF,2024-02-14,0.008459997988240486,58378731.63126274,59129318.35850875,20580043553.0,20694081387.005177,20607279784.93281,114037834.00517654,27236231.932811737,0.554118526092978,0.13234292659619493,https://vinacapital.com/wp-content/uploads/2024/02/20240215_VESAF_BC_Weekly_20240214.xlsx,750586.7272460088
VINACAPITAL-VESAF,2024-02-19,0.002366293877450243,59129318.35850875,59238340.286867246,3003366735.0,3012906027.2911353,3009349731.9880815,9539292.291135311,5982996.988081455,0.31761996228993034,0.19920967087895297,https://vinacapital.com/wp-content/uploads/2024/02/20240220_VESAF_BC_Weekly_20240219.xlsx,109021.92835849524
VINACAPITAL-VESAF,2024-02-26,-0.0012440394300431423,59238340.286867246,59355988.11016832,3231261104.0,3247244630.0623436,3249266996.1448894,15983526.062343597,18005892.144889355,0.4946528784862815,0.5572403951695435,https://vinacapital.com/wp-content/uploads/2024/02/20240227_VESAF_BC_Weekly_20240226.xlsx,117647.82330107689
VINACAPITAL-VESAF,2024-03-04,0.029928192048229274,59355988.11016832,59768799.698636465,11592007012.0,11735184918.714563,11564681348.329567,143177906.71456337,-27325663.670433044,1.2351433756582977,-0.2357284950064784,https://vinacapital.com/wp-content/uploads/2024/03/20240305_VESAF_BC_Weekly_20240304.xlsx,412811.58846814185
VINACAPITAL-VESAF,2024-03-11,-0.016431999200772762,59768799.698636465,61885610.122695215,60234951451.0,59186739172.22684,59681141414.87,-1048212278.7731628,-553810036.1299973,-1.7402060656193337,-0.9194164231717051,https://vinacapital.com/wp-content/uploads/2024/03/20240312_VESAF_BC_Weekly_20240311.xlsx,2116810.4240587503
VINACAPITAL-VESAF,2024-03-18,0.015244092167691736,61885610.122695215,62902970.14915857,29535947376.0,28879361606.403797,28662546924.364063,-656585769.5962029,-873400451.6359367,-2.223005618332474,-2.957076136808244,https://vinacapital.com/wp-content/uploads/2024/03/20240319_VESAF_BC_Weekly_20240318.xlsx,1017360.0264633521
VINACAPITAL-VESAF,2024-03-25,0.017155295620428834,62902970.14915857,63635283.61562745,20904328702.0,21144489489.762688,20966178483.81218,240160787.76268768,61849781.812179565,1.1488567329105888,0.29587069115623954,https://vinacapital.com/wp-content/uploads/2024/03/20240326_VESAF_BC_Weekly_20240325.xlsx,732313.4664688855
VINACAPITAL-VESAF,2024-04-01,0.018075020217465543,63635283.61562745,63906589.32667788,7932434484.0,7975150750.840206,7904354882.070152,42716266.840206146,-28079601.929847717,0.53850135070597,-0.35398466872289036,https://vinacapital.com/wp-content/uploads/2024/04/20240402_VESAF_BC_Weekly_20240401.xlsx,271305.71105042845
VINACAPITAL-VESAF,2024-04-08,-0.030162501394774166,63906589.32667788,64576486.52149512,19619755270.0,19097965147.605663,19394943972.01204,-521790122.3943367,-224811297.98796082,-2.6595139195858923,-1.1458414995201966,https://vinacapital.com/wp-content/uploads/2024/04/20240409_VESAF_BC_Weekly_20240408.xlsx,669897.1948172376
VINACAPITAL-VESAF,2024-04-15,-0.02707199180603892,64576486.52149512,65176915.33402483,17265995851.0,16654099977.424772,16885802454.035925,-611895873.5752277,-380193396.9640751,-3.5439361786930372,-2.2019778079701977,https://vinacapital.com/wp-content/uploads/2024/04/20240416_VESAF_BC_Weekly_20240415.xlsx,600428.8125297129
VINACAPITAL-VESAF,2024-04-22,-0.009267761737836833,65176915.33402483,65987157.34886708,22297889950.0,22265410055.764275,22369550461.931946,-32479894.235725403,71660511.9319458,-0.14566353277622757,0.3213779962706552,https://vinacapital.com/wp-content/uploads/2024/04/20240423_VESAF_BC_Weekly_20240422.xlsx,810242.0148422495
VINACAPITAL-VESAF,2024-05-01,0.02633520075545981,65987157.34886708,66727977.16287685,20384303625.0,20893815339.198532,20625753393.598164,509511714.1985321,241449768.5981636,2.4995296556201687,1.1844886783477921,https://vinacapital.com/wp-content/uploads/2024/05/20240502_VESAF_BC_Weekly_20240501.xlsx,740819.8140097708
VINACAPITAL-VESAF,2024-05-06,0.03261316624378985,66727977.16287685,67245779.4804187,14853955621.0,15080189904.81405,14842050029.964966,226234283.81405067,-11905591.03503418,1.5230574911251828,-0.08015098024261277,https://vinacapital.com/wp-content/uploads/2024/05/20240507_VESAF_BC_Weekly_20240506.xlsx,517802.31754184514
VINACAPITAL-VESAF,2024-05-13,0.013224738140570569,67245779.4804187,66928501.77205967,-9334481103.0,-9362420984.883137,-9301321230.195898,-27939881.88313675,33159872.804101944,-0.29931906846066864,0.3552406656374796,https://vinacapital.com/wp-content/uploads/2024/05/20240514_VESAF_BC_Weekly_20240513.xlsx,-317277.7083590254
VINACAPITAL-VESAF,2024-05-20,0.019287597513945043,66928501.77205967,70174394.25412473,97975215900.0,97629142602.43234,96705442749.34866,-346073297.5676575,-1269773150.6513367,-0.35322534825632107,-1.2960146492020506,https://vinacapital.com/wp-content/uploads/2024/05/20240521_VESAF_BC_Weekly_20240520.xlsx,3245892.4820650592
VINACAPITAL-VESAF,2024-05-27,0.0020466956471145714,70174394.25412473,69845132.18401483,-9964037726.0,-9923731602.284126,-9913596915.766142,40306123.71587372,50440810.23385811,0.40451596856864125,0.5062286155565094,https://vinacapital.com/wp-content/uploads/2024/05/20240528_VESAF_BC_Weekly_20240527.xlsx,-329262.0701099038
VINACAPITAL-VESAF,2024-06-03,0.017517653854716597,69845132.18401483,70187180.90280586,10339966277.0,10489703832.806017,10399408101.775965,149737555.80601692,59441824.77596474,1.4481435605751436,0.574874454940785,https://vinacapital.com/wp-content/uploads/2024/06/20240604_VESAF_BC_Weekly_20240603.xlsx,342048.7187910378
VINACAPITAL-VESAF,2024-06-10,0.02237629160460264,70187180.90280586,69832196.23279698,-10917787943.0,-11130011851.123508,-11008213060.996761,-212223908.12350845,-90425117.99676132,-1.943836143653779,-0.8282366214553369,https://vinacapital.com/wp-content/uploads/2024/06/20240611_VESAF_BC_Weekly_20240610.xlsx,-354984.6700088829
VINACAPITAL-VESAF,2024-06-17,-0.005686765432886265,69832196.23279698,69887715.2189561,1741161278.0,1730815497.3076742,1735765014.9237592,-10345780.69232583,-5396263.076240778,-0.5941885351487716,-0.3099232187404973,https://vinacapital.com/wp-content/uploads/2024/06/20240618_VESAF_BC_Weekly_20240617.xlsx,55518.98615911603
VINACAPITAL-VESAF,2024-06-24,-0.014116669660499404,69887715.2189561,70018313.87699604,4239154338.0,4013964120.710014,4042701702.4184127,-225190217.28998613,-196452635.5815873,-5.312149531130992,-4.634241169767651,https://vinacapital.com/wp-content/uploads/2024/06/20240625_VESAF_BC_Weekly_20240624-1.xlsx,130598.65803994238
VINACAPITAL-VESAF,2024-07-01,5.7914222529209525e-05,70018313.87699604,71986059.32051031,60422882636.0,60482375245.29941,60480623951.85468,59492609.29940796,57741315.85468292,0.09846039563819521,0.09556200124136514,https://vinacapital.com/wp-content/uploads/2024/07/20240702_VESAF_BC_Weekly_20240701.xlsx,1967745.4435142726
VINACAPITAL-VESAF,2024-07-08,0.03001637446078642,71986059.32051031,72932431.11012492,29244864867.0,29961657673.30352,29525091634.895355,716792806.3035202,280226767.8953552,2.4510039952769676,0.958208455295562,https://vinacapital.com/wp-content/uploads/2024/07/20240709_VESAF_BC_Weekly_20240708.xlsx,946371.7896146029
VINACAPITAL-VESAF,2024-07-15,-0.00848528877588084,72932431.11012492,73619665.16501936,21669397427.0,21572868004.423912,21665177282.677334,-96529422.57608795,-4220144.322666168,-0.44546426775952985,-0.01947513463114522,https://vinacapital.com/wp-content/uploads/2024/07/20240716_VESAF_BC_Weekly_20240715.xlsx,687234.0548944473
VINACAPITAL-VESAF,2024-07-22,-0.024787788547366962,73619665.16501936,74377253.98466325,23643415556.0,23191877138.553337,23486620856.77989,-451538417.4466629,-156794699.22011185,-1.9097850578195155,-0.6631643336333527,https://vinacapital.com/wp-content/uploads/2024/07/20240723_VESAF_BC_Weekly_20240722.xlsx,757588.8196438849
VINACAPITAL-VESAF,2024-07-29,-0.000661489085430067,74377253.98466325,75302333.23553158,28016216303.0,28300486982.18955,28309853409.60459,284270679.1895485,293637106.60459137,1.014664778837778,1.0480969429592406,https://vinacapital.com/wp-content/uploads/2024/07/20240730_VESAF_BC_Weekly_20240729.xlsx,925079.2508683354
VINACAPITAL-VESAF,2024-08-05,-0.06369567704502743,75302333.23553158,76199849.23381566,27116611074.0,25708349528.089138,26582803852.7973,-1408261545.910862,-533807221.20270157,-5.193353778861894,-1.9685617046538963,https://vinacapital.com/wp-content/uploads/2024/08/20240806_VESAF_BC_Weekly_20240805.xlsx,897515.9982840717
VINACAPITAL-VESAF,2024-08-12,0.050990979228030975,76199849.23381566,77267353.53819549,31023344143.0,32136651306.073635,31357063587.628082,1113307163.073635,333719444.6280823,3.5886110728163967,1.0757042925154205,https://vinacapital.com/wp-content/uploads/2024/08/20240813_VESAF_BC_Weekly_20240812.xlsx,1067504.3043798357
VINACAPITAL-VESAF,2024-08-19,0.02113274208115934,77267353.53819549,77761568.65415381,14916546808.0,15192498846.53523,15035291489.224472,275952038.53523064,118744681.22447205,1.8499726651696142,0.7960601253956929,https://vinacapital.com/wp-content/uploads/2024/08/20240820_VESAF_BC_Weekly_20240819.xlsx,494215.1159583181
VINACAPITAL-VESAF,2024-08-26,0.005475484260910379,77761568.65415381,77052089.03998126,-22133739486.0,-21929291204.867004,-21869581400.538242,204448281.1329956,264158085.46175766,0.9236951634960416,1.193463425504048,https://vinacapital.com/wp-content/uploads/2024/08/20240827_VESAF_BC_Weekly_20240826.xlsx,-709479.614172548
VINACAPITAL-VESAF,2024-09-03,0.004569222277797547,77052089.03998126,77584182.41325904,16459296260.0,16521610979.883562,16484037206.329554,62314719.88356209,24740946.329553604,0.3785989321730702,0.15031594266688048,https://vinacapital.com/wp-content/uploads/2024/09/20240904_VESAF_BC_Weekly_20240903.xlsx,532093.3732777834
