fund_code,month,period_start,period_end,n_periods,nav_begin,nav_end,nav_per_unit_begin,nav_per_unit_end,subscriptions,redemptions,net_flow,chg_investment,chg_distribution,period_days,gross_return,reconcile_residual_vnd,market_return,excess_return,deposit_rate_pct,deposit_rate_provenance,asset_class,fund_name,manager_id,gross_subscription_rate,gross_redemption_rate,net_flow_rate,churn_rate,gross_legs_disclosed,flow_asymmetry
VINACAPITAL-VFF,2023-11,2023-10-31,2023-11-27,4,520110959805.0,571748250043.0,22010.29,22149.83,71023988501.0,-22828206060.0,48195782441.0,3441507797.0,0.0,24,0.00633976199314068,0.0,0.05163613335768802,-0.04529637136454734,5.18,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 11/23 = 5.18% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.1365554544892273,0.04389103061500329,0.092664423874224,0.1804464851042306,True,0.513528561227993
VINACAPITAL-VFF,2023-12,2023-11-28,2023-12-25,4,571748250043.0,694818366064.0,22149.83,22275.29,127189621771.0,-7676373651.0,119513248120.0,3556867901.0,0.0,24,0.00566415182419,0.0,0.018368406660099312,-0.012704254835909312,5.3,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20231204024251 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.22245738707802662,0.01342614280047674,0.20903124427754988,0.23588352987850336,True,0.886162948236427
VINACAPITAL-VFF,2024-01,2023-12-26,2024-01-29,5,694818366064.0,884003487612.0,22275.29,22458.07,224430631289.0,-41751988922.0,182678642367.0,6506479181.0,0.0,30,0.008205504844156497,0.0,0.044032394800314734,-0.03582688995615824,5.14,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of January 31, 2024, the average 12-month term deposit interest rate of commercial banks has decreased to 5.14%/year"" (https://www.vndirect.com.vn/cmsupload/beta/Market-Strategy_Feb_20240206.pdf)",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.3230061873009379,0.06009050848571583,0.26291567881522204,0.38309669578665373,True,0.6862906459564966
VINACAPITAL-VFF,2024-02,2024-01-30,2024-02-26,4,884003487612.0,1026185029820.0,22458.07,22584.48,150065619287.0,-13280868523.0,136784750764.0,5396791444.0,0.0,24,0.005628711639067641,0.0,0.02793658448507297,-0.022307872846005328,4.78,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 02/24 = 4.78% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.16975681814602256,0.01502354765463226,0.15473327049139032,0.18478036580065482,True,0.837390216330235
VINACAPITAL-VFF,2024-03,2024-02-27,2024-03-25,4,1026185029820.0,1217941648449.0,22584.48,22683.17,226981234240.0,-40243727058.0,186737507182.0,5019111447.0,0.0,24,0.004369815023414159,0.0,0.010773227785936035,-0.006403412762521876,4.7,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024): ""Deposit interest rates 12M term at State-owned commercial banks (SCBs) continue to decrease, reaching 4.7% on March 22, 2024"" (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.22118938363368454,0.03921683311347762,0.18197255052020692,0.2604062167471622,True,0.6988026353337434
VINACAPITAL-VFF,2024-04,2024-03-26,2024-04-22,4,1217941648449.0,1344261898985.0,22683.17,22781.31,138046992015.0,-35766874286.0,102280117729.0,24040132807.0,0.0,24,0.004326555767999007,0.0,-0.08415140218222639,0.0884779579502254,4.61,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of April 27, 2024, the average 12-month term deposit interest rate of commercial banks plateaued at around 4.61%"" (https://www.vndirect.com.vn/cmsupload/beta/Econ_Update_20240520.pdf)",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.11334450397586561,0.029366656712616474,0.08397784726324914,0.14271116068848208,True,0.5884462494601994
VINACAPITAL-VFF,2024-05,2024-04-23,2024-05-27,5,1344261898985.0,1482216193925.0,22781.31,22902.49,165188470212.0,-34833184204.0,130355286008.0,7599008932.0,0.0,30,0.00531927268449417,0.0,0.06228939845933956,-0.05697012577484539,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20240526204434 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.12288414209814874,0.02591249832365344,0.0969716437744953,0.14879664042180218,True,0.6517058684900704
VINACAPITAL-VFF,2024-06,2024-05-28,2024-06-24,4,1482216193925.0,1515038005421.0,22902.49,23004.61,86001665455.0,-59918821031.0,26082844424.0,6738967072.0,0.0,24,0.004458903813515214,0.0,-0.023093599148833577,0.02755250296234879,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20240626111100 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.05802234910634884,0.04042515611189705,0.017597192994451786,0.09844750521824588,True,0.178746967284148
VINACAPITAL-VFF,2024-07,2024-06-25,2024-07-29,5,1515038005421.0,1562723719257.0,23004.61,23140.5,101989124465.0,-63358575226.0,38630549239.0,9055164597.0,0.0,30,0.005907076885893536,0.0,-0.010543259274006456,0.016450336159899992,4.7,"bridged between observations at 2024-06 and 2024-09, which agree at 4.7%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.06731786536051891,0.041819792638399106,0.025498072722119805,0.10913765799891802,True,0.23363221448615465
VINACAPITAL-VFF,2024-08,2024-07-30,2024-08-26,4,1562723719257.0,1599252797510.0,23140.5,23255.83,62581861761.0,-33912437385.0,28669424376.0,7859653877.0,0.0,24,0.004983902681445995,0.0,0.0004305371690453974,0.004553365512400598,4.7,"bridged between observations at 2024-06 and 2024-09, which agree at 4.7%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.04004665763360568,0.021700852791255856,0.018345804842349826,0.06174751042486153,True,0.29711003271418074
VINACAPITAL-VFF,2024-09,2024-08-27,2024-09-30,5,1599252797510.0,1635973507104.0,23255.83,23390.1,98598272922.0,-71180075659.0,27418197263.0,9302512331.0,0.0,30,0.005773606016211463,0.0,-0.0008270708729323228,0.006600676889143786,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20240906234432 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.06165271248892936,0.04450833274753419,0.017144379741395172,0.10616104523646355,True,0.1614940744338727
VINACAPITAL-VFF,2024-10,2024-10-01,2024-10-28,4,1635973507104.0,1640159361938.0,23390.1,23502.62,45455597697.0,-49144943178.0,-3689345481.0,7875200315.0,0.0,24,0.004810582254885398,0.0,-0.018976895630772206,0.023787477885657604,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20241008043404 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.027785045112047987,0.030040182780830215,-0.002255137668782228,0.0578252278928782,True,-0.03899920071149382
VINACAPITAL-VFF,2024-11,2024-10-29,2024-11-25,4,1640159361938.0,1605389424482.0,23502.62,23631.85,46870498281.0,-90616707076.0,-43746208795.0,8976271339.0,0.0,24,0.005498535907911606,0.0,-0.008212751665554907,0.013711287573466513,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20241128101714 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.028576795260686235,0.05524872105654903,-0.02667192579586279,0.08382551631723527,True,-0.3181838534095472
VINACAPITAL-VFF,2024-12,2024-11-26,2024-12-30,5,1605389424482.0,1624554876508.0,23631.85,23835.19,69705739040.0,-64419535608.0,5286203432.0,13879248594.0,0.0,30,0.00860448928035673,0.0,0.03026312135423792,-0.02165863207388119,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20241217044809 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.04341983195914691,0.040127046201756195,0.003292785757390711,0.0835468781609031,True,0.039412433233580894
VINACAPITAL-VFF,2025-01,2024-12-31,2025-01-31,2,1624554876508.0,1631527546325.0,23835.19,23966.86,24081202433.0,-15856786878.0,8224415555.0,5011762185.0,0.0,16,0.0030768666450429194,-6263507923.0,-0.001157299566981962,0.004234166212024881,4.7,"bridged between observations at 2024-12 and 2025-02, which agree at 4.7%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.01482326191698912,0.009760696365077154,0.005062565551911966,0.024583958282066273,True,0.20592963483854643
VINACAPITAL-VFF,2025-02,2025-02-01,2025-02-24,4,1631527546325.0,1632595310064.0,23966.86,24067.91,44287349128.0,-50077509872.0,-5790160744.0,6857924483.0,0.0,20,0.0042162385894521925,0.0,0.013236952426158854,-0.009020713836706662,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250207105719 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.02714471430639147,0.030693634309024758,-0.0035489200026332874,0.05783834861541623,True,-0.06135928994499955
VINACAPITAL-VFF,2025-03,2025-02-25,2025-03-31,5,1632595310064.0,1612584483222.0,24067.91,24209.19,87658772197.0,-117254993896.0,-29596221699.0,9585394857.0,0.0,30,0.005870056851633221,0.0,0.001966397751798299,0.003903659099834922,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250323005822 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.05369289722727652,0.07182122426371752,-0.018128327036441006,0.12551412149099406,True,-0.14443256918897177
VINACAPITAL-VFF,2025-04,2025-04-01,2025-04-28,4,1612584483222.0,1496362884784.0,24209.19,24330.54,100412907077.0,-224333138901.0,-123920231824.0,7698633386.0,0.0,24,0.005012559280174411,0.0,0.014724961941655623,-0.009712402661481212,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250404031732 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.062268307875796694,0.1391140378907619,-0.07684573001496521,0.20138234576655858,True,-0.3815911952085631
VINACAPITAL-VFF,2025-05,2025-04-29,2025-05-26,4,1496362884784.0,1501746817849.0,24330.54,24454.28,52470791230.0,-54664043165.0,-2193251935.0,7577185000.0,0.0,24,0.005085789300196097,0.0,0.06098059883722273,-0.055894809537026635,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250531072021 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.03506555245626408,0.03653127441268416,-0.0014657219564200804,0.07159682686894825,True,-0.02047188430714893
VINACAPITAL-VFF,2025-06,2025-05-27,2025-06-30,5,1501746817849.0,1511873553596.0,24454.28,24604.84,130414929640.0,-129532270156.0,882659484.0,9244076263.0,0.0,30,0.006156795456664588,0.0,0.0007952350087505611,0.005361560447914027,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250613002901 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.086842154809289,0.08625439962079175,0.0005877551884972605,0.17309655443008076,True,0.0033955337264363256
VINACAPITAL-VFF,2025-07,2025-07-01,2025-07-28,4,1511873553596.0,1523369187359.0,24604.84,24723.43,79992566914.0,-75748150536.0,4244416378.0,7251217385.0,0.0,24,0.004819783424724777,0.0,0.10883683861031557,-0.10401705518559079,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250722154555 of https://www.agribank.com.vn/vn/lai-suat",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.05290956159907501,0.0501021731320272,0.0028073884670478102,0.10301173473110221,True,0.02725309377981166
VINACAPITAL-VFF,2025-08,2025-07-29,2025-08-25,4,1523369187359.0,1526976759263.0,24723.43,24838.54,97698931604.0,-101186455882.0,-3487524278.0,7095096182.0,0.0,24,0.004655907372075774,0.0,0.048557752094902096,-0.04390184472282632,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.06413345656109565,0.06642280592363997,-0.0022893493625443296,0.13055626248473562,True,-0.017535346975883256
VINACAPITAL-VFF,2025-09,2025-08-26,2025-09-29,5,1526976759263.0,1559203739006.0,24838.54,24986.29,113581011164.0,-90603148359.0,22977862805.0,9249116938.0,0.0,30,0.005948417258018868,0.0,-0.015406950350797088,0.021355367608815956,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.07438293377747296,0.05933498843998771,0.015047945337485252,0.13371792221746068,True,0.11253499222799257
VINACAPITAL-VFF,2025-10,2025-09-30,2025-10-27,4,1559203739006.0,1513310064789.0,24986.29,25098.74,44813547617.0,-97652348812.0,-52838801195.0,6945126978.0,0.0,24,0.00450046805668225,0.0,-0.013464040898320095,0.017964508955002345,4.7,"Press report, ""Bank interest rates started to rise from the end of October. The average for a 12-month term was 5.34% at private banks and 4.7% at state-owned banks"" (https://vcdn.vietnam.vn/en/lai-suat-ngan-hang-dong-loat-tang-gui-100-trieu-dong-nhan-duoc-bao-nhieu-tien-lai)",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.028741303330614674,0.06262962714177035,-0.03388832381115568,0.09137093047238502,True,-0.3708873668677121
VINACAPITAL-VFF,2025-11,2025-10-28,2025-11-24,4,1513310064789.0,1496694131298.0,25098.74,25217.35,29023031401.0,-52735866897.0,-23712835496.0,7096902005.0,0.0,24,0.004725735236111195,0.0,-0.039627720888268825,0.04435345612438002,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.019178509464976477,0.03484802495141862,-0.015669515486442145,0.05402653441639509,True,-0.29003369651056154
VINACAPITAL-VFF,2025-12,2025-11-25,2025-12-29,5,1496694131298.0,1494612342263.0,25217.35,25523.61,79528261624.0,-99706516868.0,-20178255244.0,18096466209.0,0.0,30,0.01214481299581438,0.0,0.01831819138442836,-0.0061733783886139815,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.05313594806109752,0.0666178311139164,-0.013481883052818892,0.11975377917501394,True,-0.11258002165523161
VINACAPITAL-VFF,2026-01,2025-12-30,2026-01-26,4,1494612342263.0,1455525158394.0,25523.61,25648.02,45082427229.0,-91354649845.0,-46272222616.0,7185038747.0,0.0,24,0.004874310491344902,0.0,0.015147117271027133,-0.010272806779682231,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.030163291145274815,0.06112263846736303,-0.030959347322088212,0.09128592961263784,True,-0.3391469797531878
VINACAPITAL-VFF,2026-02,2026-01-27,2026-02-23,4,1455525158394.0,1416728759698.0,25648.02,25774.97,31479959045.0,-77330621519.0,-45850662474.0,7054263778.0,0.0,24,0.004949699820883335,0.0,-0.006846351885661073,0.011796051706544408,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.021627904446347334,0.05312901743610203,-0.0315011129897547,0.07475692188244937,True,-0.42138055174727834
VINACAPITAL-VFF,2026-03,2026-02-24,2026-03-30,5,1416728759698.0,1321771735506.0,25774.97,25925.73,71411742671.0,-174315390680.0,-102903648009.0,7946623817.0,0.0,30,0.005849085372359397,0.0,-0.12841652010496962,0.13426560547732902,5.9,"mean of big-four published 12-month VND board rates (Agribank 5.9, BIDV 5.9, Vietcombank 5.9, VietinBank 5.9), read from Wayback Machine snapshot 20260331012516 of https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/Liveboard/all_banks_interest_rates.json",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.05040607962686,0.1230407652041724,-0.0726346855773124,0.1734468448310324,True,-0.4187720200276419
VINACAPITAL-VFF,2026-04,2026-03-31,2026-04-27,4,1321771735506.0,1274145429469.0,25925.73,26064.61,23093621229.0,-77586996374.0,-54493375145.0,6867069108.0,0.0,24,0.00535684048240892,0.0,0.09687652039143013,-0.09151967990902121,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.017471716642631422,0.05869924003504144,-0.041227523392410016,0.07617095667767286,True,-0.5412499092911429
VINACAPITAL-VFF,2026-05,2026-04-28,2026-05-25,4,1274145429469.0,1259947757455.0,26064.61,26205.91,18335207278.0,-39388429837.0,-21053222559.0,6855550545.0,0.0,24,0.0054211438421674085,0.0,-0.0008669521739765873,0.006288096016143996,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.014390199779346378,0.030913606034293217,-0.01652340625494684,0.045303805813639596,True,-0.36472446317020335
VINACAPITAL-VFF,2026-06,2026-05-26,2026-06-29,5,1259947757455.0,1236196209722.0,26205.91,26380.73,35198641082.0,-67158000564.0,-31959359482.0,8207811749.0,0.0,30,0.006671014286472099,0.0,-0.017783346771272357,0.024454361057744456,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.027936587746382927,0.053302210481848966,-0.02536562273546604,0.08123879822823189,True,-0.312235327068773
VINACAPITAL-VFF,2026-07,2026-06-30,2026-07-27,4,1236196209722.0,1209413891234.0,26380.73,26565.13,45151504864.0,-80459484870.0,-35307980006.0,8525661518.0,0.0,24,0.006989950619258778,0.0,-0.10133583453080774,0.10832578515006652,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.03652454562545037,0.065086338428504,-0.028561792803053633,0.10161088405395437,True,-0.28108989572305665
VINACAPITAL-VFF,2026-08,2026-07-28,2026-08-10,2,1209413891234.0,1202089412232.0,26565.13,26648.89,30080357422.0,-41190119357.0,-11109761935.0,3785282933.0,0.0,12,0.00315300546242403,0.0,0.04865092915717417,-0.04549792369475014,5.9,"mean of big-four published 12-month VND board rates (Agribank 5.9, BIDV 5.9, Vietcombank 5.9, VietinBank 5.9), read live from https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/Liveboard/all_banks_interest_rates.json on 2026-08-15",bond,VinaCapital Enhanced Fixed Income Fund,vinacapital,0.024871847131926143,0.03405791818297418,-0.009186071051048031,0.058929765314900316,True,-0.15588168393274332
VINACAPITAL-VIBF,2021-01,2020-12-31,2021-01-27,4,99136498825.0,107464344163.0,11152.93,11344.87,25704504984.0,-19400349613.0,6304155371.0,2023689967.0,0.0,24,0.017209827372717257,0.0,-0.04349299640571114,0.060702823778428394,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.2592839699672539,0.19569331016265087,0.063590659804603,0.4549772801299048,True,0.1397666709565072
VINACAPITAL-VIBF,2021-02,2021-01-28,2021-02-24,4,107464344163.0,116735959306.0,11344.87,12055.0,23610650654.0,-21441113816.0,2169536838.0,7102078305.0,0.0,24,0.06259481157562852,0.0,0.11596431005480934,-0.05336949847918082,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.21970683241864655,0.19951839824638487,0.020188434172261686,0.4192252306650314,True,0.048156534233963155
VINACAPITAL-VIBF,2021-03,2021-02-25,2021-03-31,5,116735959306.0,167307143527.0,12055.0,12319.77,63736202951.0,-15969221890.0,47766981061.0,2804203160.0,0.0,30,0.02196350062214858,0.0,0.014364266658805747,0.007599233963342833,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.5459860297539362,0.136797795511663,0.4091882342422732,0.6827838252655992,True,0.5992939772454352
VINACAPITAL-VIBF,2021-04,2021-04-01,2021-04-28,4,167307143527.0,206317353211.0,12319.77,12635.37,58721247717.0,-23840680446.0,34880567271.0,4129642413.0,0.0,24,0.025617361363077462,0.0,0.024222369837317848,0.0013949915257596146,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.35097872379563744,0.14249648845479568,0.20848223534084173,0.4934752122504331,True,0.422477624337166
VINACAPITAL-VIBF,2021-05,2021-04-29,2021-05-26,4,206317353211.0,298393544889.0,12635.37,13756.57,104998736443.0,-35107596267.0,69891140176.0,22185051502.0,0.0,24,0.08873503506426794,0.0,0.060151631339513845,0.028583403724754097,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.5089185897786221,0.17016307993780624,0.33875550984081587,0.6790816697164284,True,0.4988435484973019
VINACAPITAL-VIBF,2021-06,2021-05-27,2021-06-30,5,298393544889.0,396432065426.0,13756.57,14252.68,147091854576.0,-61496332215.0,85595522361.0,12442998176.0,0.0,30,0.03606349547888743,0.0,0.06452070074514671,-0.028457205266259278,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.49294583309674805,0.20609136245851478,0.28685447063823327,0.6990371955552629,True,0.41035651959889996
VINACAPITAL-VIBF,2021-07,2021-07-01,2021-07-28,4,396432065426.0,435677241818.0,14252.68,13950.02,74106409687.0,-25906553654.0,48199856033.0,-8954679641.0,0.0,24,-0.021235304518167797,0.0,-0.11549044073980419,0.09425513622163639,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.18693343992587066,0.06534928910495977,0.1215841508209109,0.25228272903083043,True,0.481936085311859
VINACAPITAL-VIBF,2021-08,2021-07-29,2021-08-25,4,435677241818.0,451396334470.0,13950.02,14244.62,44780924826.0,-38324385601.0,6456539225.0,9262553427.0,0.0,24,0.02111824929283279,0.0,-0.0024806379323135674,0.02359888722514636,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.10278463166709728,0.08796508498144057,0.014819546685656713,0.19074971664853785,True,0.07769105478128797
VINACAPITAL-VIBF,2021-09,2021-09-02,2021-09-29,4,464920036876.0,515846271198.0,14436.19,14819.86,60759195557.0,-22612847716.0,38146347841.0,12779886481.0,0.0,24,0.026576956939469376,0.0,-0.005886117485833453,0.03246307442530283,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.1306874101733009,0.048638144029983225,0.08204926614331769,0.17932555420328414,True,0.4575436362533492
VINACAPITAL-VIBF,2021-10,2021-09-30,2021-10-27,4,515846271198.0,562593771929.0,14819.86,15378.62,89012508511.0,-61955939625.0,27056568886.0,19690931845.0,0.0,24,0.037703460086667695,0.0,0.0648086856002259,-0.027105225513558207,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.1725562701156637,0.12010543273117724,0.052450837384486464,0.29266170284684095,True,0.1792200239193429
VINACAPITAL-VIBF,2021-11,2021-10-28,2021-11-24,4,562593771929.0,662379697509.0,15378.62,15501.98,132094920997.0,-37485003706.0,94609917291.0,5176008289.0,0.0,24,0.00802152598867778,0.0,0.038601858998648986,-0.030580333009971206,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.23479627324006447,0.06662889917439514,0.16816737406566934,0.3014251724144596,True,0.5579075321368289
VINACAPITAL-VIBF,2021-12,2021-11-25,2021-12-29,5,662379697509.0,739462014728.0,15501.98,15147.57,143739886174.0,-50755161835.0,92984724339.0,-15902407120.0,0.0,30,-0.022862240823430247,0.0,-0.004893645555695492,-0.017968595267734755,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.21700527162073374,0.07662547935251347,0.14037979226822028,0.2936307509732472,True,0.4780827341922724
VINACAPITAL-VIBF,2022-01,2021-12-30,2022-01-26,4,739462014728.0,744031757802.0,15147.57,15177.6,34664977463.0,-31729286772.0,2935690691.0,1634052383.0,0.0,24,0.00198249620236135,0.0,-0.012718259497091822,0.014700755699453172,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.04687864524826335,0.042908609421501036,0.003970035826762312,0.0897872546697644,True,0.04421602867092906
VINACAPITAL-VIBF,2022-02,2022-01-27,2022-02-23,4,744031757802.0,772434552639.0,15177.6,15556.26,26947824531.0,-17215652517.0,9732172014.0,18670622823.0,0.0,24,0.024948608475648504,0.0,0.016457029274173918,0.008491579201474586,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.03621864826120943,0.023138330234529304,0.013080318026680124,0.059356978495738726,True,0.22036697888217419
VINACAPITAL-VIBF,2022-03,2022-02-24,2022-03-30,5,772434552639.0,783392714887.0,15556.26,15963.07,49259248028.0,-58413490654.0,-9154242626.0,20112404874.0,0.0,30,0.02615088716696712,0.0,-0.018044578575972414,0.04419546574293953,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.06377141967524268,0.07562257598968355,-0.011851156314440878,0.13939399566492625,True,-0.08501913054367534
VINACAPITAL-VIBF,2022-04,2022-03-31,2022-04-27,4,783392714887.0,772204594770.0,15963.07,15361.55,72990303956.0,-53658066006.0,19332237950.0,-30520358067.0,0.0,24,-0.03768197470787282,0.0,-0.06738244515584535,0.029700470447972527,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.09317204841064733,0.06849446642319092,0.024677581987456402,0.16166651483383823,True,0.15264498039572486
VINACAPITAL-VIBF,2022-05,2022-04-28,2022-05-25,3,772204594770.0,691860477199.0,15361.55,15118.03,16418416368.0,-90644279018.0,-74225862650.0,7282663615.0,0.0,18,0.010469824469728772,-13400918536.0,0.021410122215430594,-0.010940297745701821,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.021261743946097863,0.11738376025203304,-0.09612201630593517,0.1386455041981309,True,-0.6932934238428122
VINACAPITAL-VIBF,2022-06,2022-06-02,2022-06-29,4,708361011695.0,706812875559.0,15321.94,15198.06,21966592992.0,-17920818740.0,4045774252.0,-5593910388.0,0.0,24,-0.008085138043877116,0.0,-0.08731336737210826,0.07922822932823115,,,balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.031010448950934338,0.025298990831127494,0.005711458119806846,0.056309439782061835,True,0.1014298515828302
VINACAPITAL-VIBF,2022-07,2022-06-30,2022-07-27,3,706812875559.0,685570684993.0,15198.06,14872.76,13214115291.0,-14525947983.0,-1311832692.0,-20231517069.0,0.0,18,-0.028700193934605323,301159195.0,-0.039938331921077985,0.011238137986472663,5.5,"Press report, article dated 02/08/2022 reporting the increase: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". 5.5% is the pre-increase level, so it is the July level; the month is inferred from the increase date, the level is stated (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",balanced,VinaCapital Integrated Balanced Fund,vinacapital,0.018695351694816394,0.02055133471006991,-0.0018559830152535147,0.0392466864048863,True,-0.047290183841417
